Symbol,entry date,Entry Point,exit date,Exit Point,Stop Loss,Wins,Losses,Profit/loss
BAJFINANCE.NS,2021-02-01,5058.60009765625,2021-02-09,5400.2998046875,6195.716806640625,2,0,1271.6494140625
BAJFINANCE.NS,2021-04-06,4993.10009765625,2021-05-18,5688.75,6195.716806640625,3,0,1967.29931640625
BAJFINANCE.NS,2021-11-12,7579.10009765625,2022-01-17,7852.60009765625,6195.716806640625,4,0,2240.79931640625
BAJFINANCE.NS,2022-02-14,6785.9501953125,2022-04-06,7346.9501953125,6195.716806640625,5,0,2801.79931640625
BAJFINANCE.NS,2022-05-10,5928.4501953125,2022-07-20,6074.39990234375,6195.716806640625,6,0,2947.7490234375
BAJFINANCE.NS,2022-10-24,7206.5,2023-02-24,6236.25,6195.716806640625,6,1,1977.4990234375
BRITANNIA.NS,2020-09-14,3719.5,2020-12-14,3776.949951171875,4471.631806640625,1,0,57.449951171875
BRITANNIA.NS,2021-01-18,3607.85009765625,2021-03-31,3625.050048828125,4471.631806640625,2,0,74.64990234375
BRITANNIA.NS,2021-05-14,3501.449951171875,2021-06-23,3659.300048828125,4471.631806640625,3,0,232.5
BRITANNIA.NS,2021-07-23,3439.800048828125,2021-08-20,3895.949951171875,4471.631806640625,4,0,688.64990234375
BRITANNIA.NS,2021-10-21,3714.35009765625,2022-01-13,3749.050048828125,4471.631806640625,5,0,723.349853515625
BRITANNIA.NS,2022-02-10,3534.550048828125,2022-04-28,3357.89990234375,4471.631806640625,5,1,546.69970703125
BRITANNIA.NS,2022-09-01,3718.14990234375,2022-10-04,3818.14990234375,4471.631806640625,6,1,646.69970703125
BRITANNIA.NS,2023-01-24,4396.0498046875,2023-02-03,4628.85009765625,4471.631806640625,7,1,879.5
BRITANNIA.NS,2020-09-14,3719.5,2020-12-14,3776.949951171875,4471.631806640625,1,0,57.449951171875
BRITANNIA.NS,2021-01-18,3607.85009765625,2021-03-31,3625.050048828125,4471.631806640625,2,0,74.64990234375
BRITANNIA.NS,2021-05-14,3501.449951171875,2021-06-23,3659.300048828125,4471.631806640625,3,0,232.5
BRITANNIA.NS,2021-07-23,3439.800048828125,2021-08-20,3895.949951171875,4471.631806640625,4,0,688.64990234375
BRITANNIA.NS,2021-10-21,3714.35009765625,2022-01-13,3749.050048828125,4471.631806640625,5,0,723.349853515625
BRITANNIA.NS,2022-02-10,3534.550048828125,2022-04-28,3357.89990234375,4471.631806640625,5,1,546.69970703125
BRITANNIA.NS,2022-09-01,3718.14990234375,2022-10-04,3818.14990234375,4471.631806640625,6,1,646.69970703125
BRITANNIA.NS,2023-01-24,4396.0498046875,2023-02-03,4628.85009765625,4471.631806640625,7,1,879.5
WIPRO.NS,2021-03-10,426.70001220703125,2021-04-20,470.1000061035156,385.75349395751954,1,0,43.399993896484375
WIPRO.NS,2021-11-17,661.7999877929688,2021-12-29,703.7000122070312,385.75349395751954,2,0,85.30001831054688
WIPRO.NS,2022-01-28,552.1500244140625,2022-03-28,600.2000122070312,385.75349395751954,3,0,133.35000610351562
WIPRO.NS,2022-04-25,529.3499755859375,2022-08-18,435.04998779296875,385.75349395751954,3,1,39.050018310546875
WIPRO.NS,2022-09-13,422.6499938964844,2022-11-29,405.1499938964844,385.75349395751954,3,2,21.550018310546875
WIPRO.NS,2023-01-02,393.04998779296875,2023-01-30,402.25,385.75349395751954,4,2,30.750030517578125
PNB.NS,2020-08-05,32.599998474121094,2020-09-04,33.650001525878906,52.2225,1,0,1.0500030517578125
PNB.NS,2020-09-24,28.049999237060547,2020-11-25,31.350000381469727,52.2225,2,0,4.350004196166992
PNB.NS,2021-04-06,37.04999923706055,2021-05-26,39.25,52.2225,3,0,6.550004959106445
PNB.NS,2021-07-27,39.150001525878906,2021-09-29,39.650001525878906,52.2225,4,0,7.050004959106445
PNB.NS,2021-11-29,37.599998474121094,2022-01-25,39.400001525878906,52.2225,5,0,8.850008010864258
PNB.NS,2022-03-02,35.349998474121094,2022-04-27,35.400001525878906,52.2225,6,0,8.90001106262207
PNB.NS,2022-05-09,33.5,2022-07-20,31.399999618530273,52.2225,6,1,6.800010681152344
INDUSTOWER.NS,2020-07-21,198.85000610351562,2020-09-09,210.4499969482422,155.97450302124022,1,0,11.599990844726562
INDUSTOWER.NS,2020-09-30,175.3000030517578,2020-11-24,218.89999389648438,155.97450302124022,2,0,55.199981689453125
INDUSTOWER.NS,2021-02-16,247.14999389648438,2021-02-22,266.3500061035156,155.97450302124022,3,0,74.39999389648438
INDUSTOWER.NS,2021-04-12,242.89999389648438,2021-05-12,251.64999389648438,155.97450302124022,4,0,83.14999389648438
INDUSTOWER.NS,2021-05-18,242.60000610351562,2021-09-15,244.5500030517578,155.97450302124022,5,0,85.09999084472656
INDUSTOWER.NS,2021-11-22,291.95001220703125,2022-06-24,216.10000610351562,155.97450302124022,5,1,9.249984741210938
INDUSTOWER.NS,2022-08-18,199.14999389648438,2022-11-28,203.3000030517578,155.97450302124022,6,1,13.399993896484375
FORTIS.NS,2020-09-17,134.6999969482422,2020-11-23,142.3000030517578,259.33051208496096,1,0,7.600006103515625
FORTIS.NS,2021-10-19,255.85000610351562,2021-11-29,288.25,259.33051208496096,2,0,40.0
FORTIS.NS,2022-02-01,275.45001220703125,2022-03-31,290.3999938964844,259.33051208496096,3,0,54.949981689453125
FORTIS.NS,2022-05-12,237.85000610351562,2022-07-15,261.54998779296875,259.33051208496096,4,0,78.64996337890625
FORTIS.NS,2022-10-07,275.20001220703125,2022-11-17,285.3500061035156,259.33051208496096,5,0,88.79995727539062
SHREECEM.NS,2020-08-05,22103.900390625,2020-10-23,20521.150390625,23769.9,0,1,-1582.75
SHREECEM.NS,2021-01-29,22773.349609375,2021-02-01,24543.599609375,23769.9,1,1,187.5
SHREECEM.NS,2021-05-14,26713.599609375,2021-06-23,28867.19921875,23769.9,2,1,2341.099609375
SHREECEM.NS,2021-07-22,28080.0,2021-08-04,29133.150390625,23769.9,3,1,3394.25
SHREECEM.NS,2021-08-12,26593.0,2021-09-13,30663.349609375,23769.9,4,1,7464.599609375
SHREECEM.NS,2021-10-22,27738.19921875,2022-01-19,26402.25,23769.9,4,2,6128.650390625
SHREECEM.NS,2022-01-31,24267.099609375,2022-04-12,25122.650390625,23769.9,5,2,6984.201171875
SHREECEM.NS,2022-05-23,21941.69921875,2022-07-28,20415.44921875,23769.9,5,3,5457.951171875
SHREECEM.NS,2022-10-12,21012.150390625,2022-11-15,23203.5,23769.9,6,3,7649.30078125
SHREECEM.NS,2023-01-25,22146.80078125,2023-02-20,26512.900390625,23769.9,7,3,12015.400390625
VOLTAS.NS,2021-04-06,974.75,2021-05-27,996.3499755859375,793.0394879150391,1,0,21.5999755859375
VOLTAS.NS,2021-07-20,1026.75,2021-08-06,1047.9000244140625,793.0394879150391,2,0,42.75
VOLTAS.NS,2021-08-10,998.2000122070312,2021-09-09,1213.0999755859375,793.0394879150391,3,0,257.64996337890625
VOLTAS.NS,2021-11-16,1231.6500244140625,2021-12-30,1198.800048828125,793.0394879150391,3,1,224.79998779296875
VOLTAS.NS,2021-12-31,1219.1500244140625,2022-01-14,1303.6500244140625,793.0394879150391,4,1,309.29998779296875
VOLTAS.NS,2022-02-10,1238.75,2022-03-24,1276.199951171875,793.0394879150391,5,1,346.74993896484375
VOLTAS.NS,2022-05-09,1046.6500244140625,2022-08-02,999.5999755859375,793.0394879150391,5,2,299.69989013671875
VOLTAS.NS,2022-09-14,955.3499755859375,2023-02-20,873.0499877929688,793.0394879150391,5,3,217.39990234375
TECHM.NS,2021-02-19,993.9500122070312,2021-03-26,991.0,1044.2025,0,1,-2.95001220703125
TECHM.NS,2021-05-10,990.5,2021-06-03,1014.3499755859375,1044.2025,1,1,20.89996337890625
TECHM.NS,2021-10-25,1524.0999755859375,2021-10-26,1563.300048828125,1044.2025,2,1,60.10003662109375
TECHM.NS,2022-02-01,1505.75,2022-03-30,1496.300048828125,1044.2025,2,2,50.65008544921875
TECHM.NS,2022-04-22,1306.5,2022-08-12,1065.9000244140625,1044.2025,2,3,-189.94989013671875
TECHM.NS,2022-10-06,1031.300048828125,2022-11-15,1066.949951171875,1044.2025,3,3,-154.29998779296875
TECHM.NS,2022-12-26,1001.0,2023-02-10,1017.3499755859375,1044.2025,4,3,-137.95001220703125
BAJAJFINSV.NS,2020-09-10,612.9249877929688,2020-11-12,702.6199951171875,1339.47,1,0,89.69500732421875
BAJAJFINSV.NS,2021-03-31,966.8599853515625,2021-04-30,1104.1650390625,1339.47,2,0,227.00006103515625
BAJAJFINSV.NS,2021-11-25,1736.885009765625,2022-01-20,1725.89501953125,1339.47,2,1,216.01007080078125
BAJAJFINSV.NS,2022-02-07,1571.135009765625,2022-04-04,1719.635009765625,1339.47,3,1,364.51007080078125
BAJAJFINSV.NS,2022-05-02,1495.7449951171875,2022-07-28,1464.2049560546875,1339.47,3,2,332.97003173828125
LICHSGFIN.NS,2020-08-05,257.0,2020-08-28,314.29998779296875,347.2425,1,0,57.29998779296875
LICHSGFIN.NS,2020-10-15,277.54998779296875,2020-11-02,299.1000061035156,347.2425,2,0,78.85000610351562
LICHSGFIN.NS,2021-03-19,416.45001220703125,2021-05-20,450.95001220703125,347.2425,3,0,113.35000610351562
LICHSGFIN.NS,2021-07-14,471.54998779296875,2021-09-27,434.95001220703125,347.2425,3,1,76.75003051757812
LICHSGFIN.NS,2021-11-12,431.04998779296875,2022-02-03,399.1499938964844,347.2425,3,2,44.85003662109375
LICHSGFIN.NS,2022-03-04,342.3500061035156,2022-04-11,392.0,347.2425,4,2,94.50003051757812
LICHSGFIN.NS,2022-05-17,355.45001220703125,2022-07-21,369.70001220703125,347.2425,5,2,108.75003051757812
LICHSGFIN.NS,2022-10-20,419.29998779296875,2022-10-28,421.20001220703125,347.2425,6,2,110.65005493164062
LICHSGFIN.NS,2022-11-01,400.5,2022-12-20,414.25,347.2425,7,2,124.40005493164062
ICICIGI.NS,2020-07-15,1252.6500244140625,2020-07-23,1283.0999755859375,1066.3289758300782,1,0,30.449951171875
ICICIGI.NS,2020-09-07,1283.0999755859375,2020-11-20,1356.300048828125,1066.3289758300782,2,0,103.6500244140625
ICICIGI.NS,2021-02-05,1467.75,2021-05-18,1487.050048828125,1066.3289758300782,3,0,122.9500732421875
ICICIGI.NS,2021-08-04,1445.300048828125,2021-09-08,1610.75,1066.3289758300782,4,0,288.4000244140625
ICICIGI.NS,2021-10-21,1505.4000244140625,2022-04-11,1356.0,1066.3289758300782,4,1,139.0
ICICIGI.NS,2022-05-19,1250.949951171875,2022-07-21,1225.300048828125,1066.3289758300782,4,2,113.35009765625
ICICIGI.NS,2022-09-22,1194.550048828125,2022-12-02,1238.6500244140625,1066.3289758300782,5,2,157.4500732421875
JUBLFOOD.NS,2020-11-02,433.3999938964844,2020-11-23,524.0499877929688,452.43,1,0,90.64999389648438
JUBLFOOD.NS,2021-04-09,576.27001953125,2021-05-24,602.739990234375,452.43,2,0,117.11996459960938
JUBLFOOD.NS,2021-10-29,737.8599853515625,2022-01-24,700.1300048828125,452.43,2,1,79.38998413085938
JUBLFOOD.NS,2022-02-02,660.3200073242188,2022-04-29,546.0,452.43,2,2,-34.930023193359375
JUBLFOOD.NS,2022-05-11,468.54998779296875,2022-06-21,517.8499755859375,452.43,3,2,14.369964599609375
LTTS.NS,2021-05-11,2530.449951171875,2021-06-09,2738.60009765625,3781.8,1,0,208.150146484375
LTTS.NS,2022-01-28,4580.10009765625,2022-03-28,4893.0,3781.8,2,0,521.050048828125
LTTS.NS,2022-04-27,4024.89990234375,2022-08-03,3474.699951171875,3781.8,2,1,-29.14990234375
LTTS.NS,2022-09-30,3591.60009765625,2022-11-11,3717.0,3781.8,3,1,96.25
LTTS.NS,2023-01-06,3624.60009765625,2023-02-28,3684.75,3781.8,4,1,156.39990234375
YESBANK.NS,2020-07-13,22.049999237060547,2020-11-23,14.550000190734863,15.790499811172484,0,1,-7.499999046325684
YESBANK.NS,2021-02-04,16.200000762939453,2021-06-23,13.699999809265137,15.790499811172484,0,2,-10.0
YESBANK.NS,2021-07-09,13.25,2021-09-29,12.300000190734863,15.790499811172484,0,3,-10.949999809265137
